;;;;Sales Analysis;;;;;;;;
Pienaar Bros North (Pty) Ltd;;;;;;;;;;;;
From:;01/01/2026;;;;;;;;;;;
To:;02/04/2026;;;;;;;;;;;
Sales Analysis Report;;;;;;;;;;Page 1 of 489;;
Item/Account;Description/Name;;TxDate;InvNum;Account;Unit Cost;Unit SellP;Quantity;Amount;Line Cost;Profit;GP %
;;;;;;;;;;;;
GRHHLL;Glove Household Rubber Yellow L S09;;13/02/2026;010-INV181589;MBW001_TVL;5;6,00;2;12,00;10,00;2,00;16,67
GNBLL;Glove Disposable Nitrile Blue Powder Free L;;13/02/2026;010-INV181589;MBW001_TVL;62,5;70,00;3;210,00;187,50;22,50;10,71
F/AIDSIGN;"Safety Sign ""First Aid "" 290 X 290mm";;13/02/2026;010-INV181589;MBW001_TVL;30;31,00;1;30,60;30,00;0,60;1,96
GGSTC08;Gumboot Wayne Gripper STC Black/Black S08;;13/02/2026;010-INV181590;WIND001_TVL;131,18;190,00;1;190,00;131,18;58,82;30,96
MBCSJNAF34;MB C/Suit Jacket D59FA Navy S34/87;;13/02/2026;010-INV181591;WIND001_TVL;225;300,00;1;300,00;225,00;75,00;25,00
MBCSJNAF36;MB C/Suit Jacket D59FA Navy S36/92;;13/02/2026;010-INV181591;WIND001_TVL;225;300,00;8;2 400,00;1 800,00;600,00;25,00
MBCSTNAF30;MB C/Suit Trouser D59FA Navy Sasol Spec S30/77;;13/02/2026;010-INV181591;WIND001_TVL;225;300,00;4;1 200,00;900,00;300,00;25,00
MBCSTNAF32;MB C/Suit Trouser D59FA Navy Sasol Spec S32/82;;13/02/2026;010-INV181591;WIND001_TVL;225;300,00;5;1 500,00;1 125,00;375,00;25,00
GGSTC08;Gumboot Wayne Gripper STC Black/Black S08;;13/02/2026;010-INV181591;WIND001_TVL;131,18;190,00;4;760,00;524,72;235,28;30,96
GGSTC09;Gumboot Wayne Gripper STC Black/Black S09;;13/02/2026;010-INV181591;WIND001_TVL;130,47;190,00;4;760,00;521,88;238,12;31,33
M6000;3M6000 Series H/Band S/Key 54015 6281B;;13/02/2026;010-INV181592;BOLT001_TVL;35,33;52,00;6;312,00;211,98;100,02;32,06
CSTYL;D14663977 Tyvek 500 Expert White CHF5 Type 5B/6B L;;13/02/2026;010-INV181593;FEDA001_WAD;97,85;145,00;20;2 900,00;1 957,00;943,00;32,52
RYPVC2XL;Rainsuit PVC Standard Yellow 2XL;;13/02/2026;010-INV181593;FEDA001_WAD;83,49;150,00;5;750,00;417,45;332,55;44,34
GLGRED20;Glove Red Heat Resistant 8 20cm Full Apron Palm ;;13/02/2026;010-INV181593;FEDA001_WAD;50,01;72,00;10;720,00;500,10;219,90;30,54
MBCSNJ54REF46;MB C/Suit Gold Range J54 Navy Refl Tape S46/117;;13/02/2026;010-INV181594;CASH_010_001;315;44,00;3;130,50;945,00;-814,50;0,00
HE-EPREUC;Earplug Reusable Corded Rebel SNR28dB;;13/02/2026;010-INV181595;MANA001_TVL;2,2;5,00;611;2 786,16;1 344,20;1 441,96;51,75
REOBELTL;Belt Back/Kidney Reo Orange Braces (L);;13/02/2026;010-INV181596;PROT005_TVL;316,53;398,00;1;398,00;316,53;81,47;20,47
METJAC#S;Reflective Jacket Orange/Lime L/Sleeve Zip Off S;;13/02/2026;010-CRN04281;CASH_010_001;135;187,00;-1;-187,00;-135,00;-52,00;0,00
FSBRE50802;Safety Shoe Rebel Workpro NSTC Black S02;;13/02/2026;010-INV181597;COMP003_TVL;289,97;353,00;1;353,30;289,97;63,33;17,93
FSBRE50803;Safety Shoe Rebel Workpro NSTC Black S03;;13/02/2026;010-INV181597;COMP003_TVL;289,95;353,00;1;353,30;289,95;63,35;17,93
FSBRE50804;Safety Shoe Rebel Workpro NSTC Black S04;;13/02/2026;010-INV181597;COMP003_TVL;289,95;353,00;5;1 766,50;1 449,75;316,75;17,93
Sage 200 Evolution (Registered to Brian Pienaar North (Pty) Ltd);;;;;;;;;04/04/2026 18:43:19;;;
Sales Analysis Report;;;;;;;;;;Page 216 of 489;;
Item/Account;Description/Name;;TxDate;InvNum;Account;Unit Cost;Unit SellP;Quantity;Amount;Line Cost;Profit;GP %
;;;;;;;;;;;;
FSBRE50805;Safety Shoe Rebel Workpro NSTC Black S05;;13/02/2026;010-INV181597;COMP003_TVL;289,95;353,00;1;353,30;289,95;63,35;17,93
MBFJKTL;MB Freezer Jacket Navy L;;13/02/2026;010-INV181597;COMP003_TVL;248,49;300,00;1;300,00;248,49;51,51;17,17
MBFSTRSL;MB Freezer Trouser Navy L;;13/02/2026;010-INV181597;COMP003_TVL;172,11;233,00;1;233,35;172,11;61,24;26,24
M6300;3M6300 Facepiece Dual Large XA007702674;;13/02/2026;010-CRN04282;CASH_010_001;141,01;205,00;-1;-205,00;-141,01;-63,99;0,00
MBCSTNAF44;MB C/Suit Trouser D59FA Navy Sasol Spec S44/112;;13/02/2026;010-INV181598;CASH_010_001;225;320,00;1;320,00;225,00;95,00;29,69
MR0107;Safety Boot Profit Shamrock Black S07;;13/02/2026;010-CRN04283;MASA001_TVL;620;800,00;-1;-800,00;-620,00;-180,00;0,00
92-600/10;Ansell Disp Touch n Tuff P/Free Grn Smth S09.5-10;;13/02/2026;010-INV181599;SPLA001_TVL;211,01;295,00;15;4 425,00;3 165,15;1 259,85;28,47
MBJ0ARC402NOM44;MB Arc  Zero Jac Nomex Essential 12.4Cal S44/112;;13/02/2026;010-CRN04284;SATC001_TVL;1593,48;2 350,00;-1;-2 350,00;-1 593,48;-756,52;0,00
GBPVC07;Gumboot Wayne Duralight NSTC Black/Black S07;;13/02/2026;010-INV181600;TIGE002_TVL;91,02;138,00;3;412,50;273,06;139,44;33,80
GBPVC09;Gumboot Wayne Duralight NSTC Black/Black S09;;13/02/2026;010-INV181600;TIGE002_TVL;89,03;138,00;2;275,00;178,06;96,94;35,25
GBPVC10;Gumboot Wayne Duralight NSTC Black/Black S10;;13/02/2026;010-INV181600;TIGE002_TVL;90,96;138,00;1;137,50;90,96;46,54;33,85
DOTARGON07;Safety Boot DOT Argon STC Black S07;;13/02/2026;010-INV181601;CASH_010_001;177,14;250,00;1;250,00;177,14;72,86;29,14
FBB802509;Safety Boot Lemaitre Eagle STC Black S09;;13/02/2026;010-CRN04285;STRA001_MBG;735,13;1 000,00;-1;-1 000,00;-735,13;-264,87;0,00
FBBMER06;Safety Boot DOT Mercury STC Black S06;;13/02/2026;010-CRN04286;CASH_010_001;181,25;270,00;-1;-270,00;-181,25;-88,75;0,00
MBCSJNAF38;MB C/Suit Jacket D59FA Navy S38/97;;13/02/2026;010-CRN04287;RIDG001_WAD;225;310,00;-1;-310,00;-225,00;-85,00;0,00
MBCSTNAF36;MB C/Suit Trouser D59FA Navy Sasol Spec S36/92;;13/02/2026;010-CRN04287;RIDG001_WAD;225;310,00;-1;-310,00;-225,00;-85,00;0,00
SOTDREINF28/72;C/Suit Trouser Denim Reinf K/H  S/Orr AGP  S28/72;;13/02/2026;010-CRN04288;CONS001_TVL;326;450,00;-28;-12 602,80;-9 128,00;-3 474,80;0,00
87-118/11;Ansell Alphatec Black Heavy Weight-G17KS10.5;;13/02/2026;010-CRN04289;CASH_010_001;25,59;38,00;-72;-2 736,00;-1 842,48;-893,52;0,00
FBB811508;Safety Boot Lemaitre Zeus STC Black S08 ;;13/02/2026;010-INV181602;CASH_010_001;628,72;852,00;1;852,00;628,72;223,28;26,21
SOJD54/137;C/Suit Jacket Denim S/Orr AGP S54/137;;13/02/2026;010-INV181603;CONS004_TVL;327;486,00;2;972,32;654,00;318,32;32,74
KNEEGUARD;Knee Guard Knee D em Single Strap;;13/02/2026;010-INV181604;CASH_010_001;71,52;102,00;14;1 428,00;1 001,28;426,72;29,88
GSH13706;Gumboot Stimela Black/Grey+STC+Metatarsal S06;;13/02/2026;010-INV181605;CASH_010_001;291;420,00;5;2 100,00;1 455,00;645,00;30,71
GSH13707;Gumboot Stimela Black/Grey+STC+Metatarsal S07;;13/02/2026;010-INV181605;CASH_010_001;291;420,00;1;420,00;291,00;129,00;30,71
GSH13708;Gumboot Stimela Black/Grey+STC+Metatarsal S08;;13/02/2026;010-INV181605;CASH_010_001;291;420,00;1;420,00;291,00;129,00;30,71
GSH13709;Gumboot Stimela Black/Grey+STC+Metatarsal S09;;13/02/2026;010-INV181605;CASH_010_001;291;420,00;1;420,00;291,00;129,00;30,71
GSH13710;Gumboot Stimela Black/Grey+STC+Metatarsal S10;;13/02/2026;010-INV181605;CASH_010_001;291;420,00;1;420,00;291,00;129,00;30,71
GM18607;Gumboot Wayne Miners Ankle STC Black/Toffee S07 ;;13/02/2026;010-INV181605;CASH_010_001;153,43;210,00;4;840,00;613,72;226,28;26,94
GM18610;Gumboot Wayne Miners Ankle STC Black/Toffee S10 ;;13/02/2026;010-INV181605;CASH_010_001;153,43;210,00;1;210,00;153,43;56,57;26,94
GSB06;Gumboot Neptun Shova Black/Black GP NSTC S06;;13/02/2026;010-INV181605;CASH_010_001;97,6;140,00;2;280,00;195,20;84,80;30,29
GSB08;Gumboot Neptun Shova Black/Black GP NSTC S08;;13/02/2026;010-INV181605;CASH_010_001;97,6;140,00;2;280,00;195,20;84,80;30,29
GSB10;Gumboot Neptun Shova Black/Black GP NSTC S10;;13/02/2026;010-INV181605;CASH_010_001;97,58;140,00;1;140,00;97,58;42,42;30,30
DJBB03;Safety Boot DOT Jasmine Ladies STC  Black/Pink S03;;13/02/2026;010-INV181606;COLV001_TTS;360;500,00;1;500,00;360,00;140,00;28,00
M5935;3M5935 PreFilter P3 20/Box TI551152356 Price Each;;13/02/2026;010-INV181607;CASH_010_001;22,64;34,00;80;2 720,00;1 811,20;908,80;33,41
FSB3000210;Safety Shoe Bova Trainer STC Black S10 Now 60012;;13/02/2026;010-INV181608;COLV001_TTS;597,71;720,00;1;720,00;597,71;122,29;16,98
FBB4200409;Safety Boot Bova Welders STC PU/Rubber Black S09;;13/02/2026;010-INV181609;CASH_010_001;771,65;1 005,00;1;1 005,00;771,65;233,35;23,22
MBCSTNAF34;MB C/Suit Trouser D59FA Navy Sasol Spec S34/87;;13/02/2026;010-INV181609;CASH_010_001;225;320,00;1;320,00;225,00;95,00;29,69
11-735/08;Ansell Hyflex Cut 5/F PU Palm Coat Glove 4543 S08 ;;13/02/2026;010-INV181610;HALE001_WAD;90,88;135,00;20;2 700,00;1 817,60;882,40;32,68
11-735/09;Ansell Hyflex Cut 5/F PU Palm Coat Glove 4543 S09;;13/02/2026;010-INV181610;HALE001_WAD;84,44;135,00;20;2 700,00;1 688,80;1 011,20;37,45
H9A;3M Earmuff Optime 98 (11) Medium Noise NRR25;;13/02/2026;010-INV181611;HALE001_WAD;262,3;381,00;20;7 618,00;5 246,00;2 372,00;31,14
FSBRAD09;Safety Shoe DOT Radon STC Black S09;;13/02/2026;010-INV181612;COMP003_TVL;178;280,00;1;279,95;178,00;101,95;36,42
FSBRAD08;Safety Shoe DOT Radon STC Black S08;;13/02/2026;010-INV181612;COMP003_TVL;178;280,00;4;1 119,80;712,00;407,80;36,42
FSBRAD07;Safety Shoe DOT Radon STC Black S07;;13/02/2026;010-INV181612;COMP003_TVL;178;280,00;5;1 399,75;890,00;509,75;36,42
FSBRAD06;Safety Shoe DOT Radon STC Black S06;;13/02/2026;010-INV181612;COMP003_TVL;178;280,00;2;559,90;356,00;203,90;36,42
FSBRAD05;Safety Shoe DOT Radon STC Black S05;;13/02/2026;010-INV181612;COMP003_TVL;178;280,00;2;559,90;356,00;203,90;36,42
Sage 200 Evolution (Registered to Brian Pienaar North (Pty) Ltd);;;;;;;;;04/04/2026 18:43:19;;;
Sales Analysis Report;;;;;;;;;;Page 217 of 489;;
Item/Account;Description/Name;;TxDate;InvNum;Account;Unit Cost;Unit SellP;Quantity;Amount;Line Cost;Profit;GP %
;;;;;;;;;;;;
FSBRAD04;Safety Shoe DOT Radon STC Black S04;;13/02/2026;010-INV181612;COMP003_TVL;187;280,00;3;839,85;561,00;278,85;33,20
FSBRAD03;Safety Shoe DOT Radon STC Black S03;;13/02/2026;010-INV181612;COMP003_TVL;178;280,00;3;839,85;534,00;305,85;36,42
SFT1007-1105#09;Safety Shoe Kaliber Velocity STC Black S09;;13/02/2026;010-INV181613;HYGI001_WAD;314,45;439,00;1;439,00;314,45;124,55;28,37
FBB7444206;Safety Boot Bova Adapt STC Black S06;;13/02/2026;010-INV181614;CASH_010_001;357,25;510,00;1;510,00;357,25;152,75;29,95
FBB7444207;Safety Boot Bova Adapt STC Black S07;;13/02/2026;010-INV181614;CASH_010_001;357,05;510,00;1;510,00;357,05;152,95;29,99
RESPFG/HR-20;Dust Mask Sinica FFP2 Foldable Headband HR-20;;13/02/2026;010-INV181615;CARB001_TVL;4,08;10,00;25;259,50;102,00;157,50;60,69
MBRHSOCK7-9;MB Rhino Sock Anti Bacterial / A/Static Blk 7-9;;13/02/2026;010-INV181616;CASH_010_001;34,97;50,00;2;100,00;69,94;30,06;30,06
RESPFG/HR-20;Dust Mask Sinica FFP2 Foldable Headband HR-20;;13/02/2026;010-INV181617;CARB001_TVL;4,08;10,00;50;519,00;204,00;315,00;60,69
GPVC20;Glove PVC M/W 8 40cm 8400;;13/02/2026;010-INV181618;FFSR001_VAL;16;33,00;50;1 663,50;800,00;863,50;51,91
REFUSE;Bag Refuse 30 Micron 750 X 950 Black Packet;;13/02/2026;010-INV181619;CONT004_TVL;19;26,00;5;130,00;95,00;35,00;26,92
PINEGEL5;Pine Gel 5L;;13/02/2026;010-INV181619;CONT004_TVL;87,4;120,00;1;120,00;87,40;32,60;27,17
HCGRIT5;Hand Cleaner Magic Grit 5Kg;;13/02/2026;010-INV181619;CONT004_TVL;96;159,00;3;476,55;288,00;188,55;39,57
PW482;Paper Roll 1 Ply 158mm X 650M;;13/02/2026;010-INV181619;CONT004_TVL;126,75;170,00;4;680,00;507,00;173,00;25,44
RMCCWSS;Rags Sterilised Coloured Vesting Price/Bail Per Kg;;13/02/2026;010-INV181619;CONT004_TVL;11,95;18,00;5;92,50;59,75;32,75;35,41
D15193467;D15193467 Tychem 4000S White CHZ5 3B L;;13/02/2026;010-INV181620;BISO001_TVL;544,87;625,00;4;2 500,00;2 179,48;320,52;12,82
CSTYL;D14663977 Tyvek 500 Expert White CHF5 Type 5B/6B L;;13/02/2026;010-INV181620;BISO001_TVL;97,85;119,00;70;8 330,00;6 849,50;1 480,50;17,77
CSTYXL;D14663986 Tyvek 500 Expert White CHF5 Type 5/6B XL;;13/02/2026;010-INV181620;BISO001_TVL;97,36;119,00;70;8 330,00;6 815,20;1 514,80;18,18
CSTYXXL;D14663997 Tyvek 500 Expert White CHF5 Type 5/6 2XL;;13/02/2026;010-INV181620;BISO001_TVL;98,75;119,00;1;119,00;98,75;20,25;17,02
GPVC10;Glove PVC M/W 2 Open Cuff  8270;;13/02/2026;010-INV181621;CONS010_TVL;11,98;16,00;30;489,60;359,40;130,20;26,59
FBB9000409;Safety Boot Bova Neoflex STC Black S09 ;;13/02/2026;010-INV181622;CASH_010_001;472,33;670,00;1;670,00;472,33;197,67;29,50
FBB9000403;Safety Boot Bova Neoflex STC Black S03 ;;13/02/2026;010-INV181622;CASH_010_001;489,17;670,00;1;670,00;489,17;180,83;26,99
MBCSJNAF34;MB C/Suit Jacket D59FA Navy S34/87;;13/02/2026;010-INV181623;SUPE006_TVL;225;299,00;2;598,00;450,00;148,00;24,75
MBCSJNAF46;MB C/Suit Jacket D59FA Navy S46/117;;13/02/2026;010-INV181623;SUPE006_TVL;225;299,00;2;598,00;450,00;148,00;24,75
MBCSTNAF34;MB C/Suit Trouser D59FA Navy Sasol Spec S34/87;;13/02/2026;010-INV181623;SUPE006_TVL;225;296,00;2;592,00;450,00;142,00;23,99
MBCSTNAF42;MB C/Suit Trouser D59FA Navy Sasol Spec S42/107;;13/02/2026;010-INV181623;SUPE006_TVL;225;296,00;2;592,00;450,00;142,00;23,99
SIHEMB10-20;In House Embroidery 10-20;;13/02/2026;010-INV181623;SUPE006_TVL;15;24,00;4;96,00;60,00;36,00;37,50
DOTARGON05;Safety Boot DOT Argon STC Black S05;;13/02/2026;010-INV181623;SUPE006_TVL;176,51;296,00;1;296,00;176,51;119,49;40,37
DOTARGON06;Safety Boot DOT Argon STC Black S06;;13/02/2026;010-INV181623;SUPE006_TVL;180,15;296,00;1;296,00;180,15;115,85;39,14
9231960;S/Spec Uvex Polavision Grey Lens Black/White;;13/02/2026;010-INV181624;CASH_010_001;485;630,00;3;1 891,50;1 455,00;436,50;23,08
9198173;S/Spec Uvex Pheos CX2 IR-EX 3.0;;13/02/2026;010-INV181624;CASH_010_001;229;298,00;3;893,85;687,00;206,85;23,14
9198237;S/Spec Uvex Pheos CX2 Grey Lens White/Black Frame;;13/02/2026;010-INV181624;CASH_010_001;108;147,00;3;441,00;324,00;117,00;26,53
9844911;Coverall Disposable Uvex Classic Type5/6 White L;;13/02/2026;010-INV181625;CONS003_TVL;69,5;108,00;28;3 031,28;1 946,00;1 085,28;35,80
TRANSPORT*;Transport Charges ;;13/02/2026;010-INV181626;COMP003_TVL;0;99,00;1;99,00;0,00;99,00;100,00
2113002;Earplug Uvex Whisper Reuseable Corded Was E2111200;;13/02/2026;010-INV181627;BRID001_TVL;4,39;6,00;1 200;6 720,00;5 268,00;1 452,00;21,61
60660#08;Glove Uvex Helix 2076 HPPE Steel Shell S08;;13/02/2026;010-INV181628;KIMB001_TVL;110;129,00;8;1 032,00;880,00;152,00;14,73
NLS0103;Boot Profit Scarlet Black STC S03;;13/02/2026;010-INV181629;SYNE001_WAD;405;540,00;2;1 080,00;810,00;270,00;25,00
FX2-CB-S1P07;Safety Boot Rebel Chelsea STC SMS Black S07;;13/02/2026;010-INV181629;SYNE001_WAD;549,95;689,00;1;689,00;549,95;139,05;20,18
GFBBMANG04;Boot Grittgear Mangano Chelsea Black STC S04;;13/02/2026;010-INV181629;SYNE001_WAD;370;510,00;1;510,00;370,00;140,00;27,45
GFBBMANG05;Boot Grittgear Mangano Chelsea Black STC S05;;13/02/2026;010-INV181629;SYNE001_WAD;370;510,00;1;510,00;370,00;140,00;27,45
909C-A29CR;Safety Cap Rhino Polycarb Clear & Ratchet;;13/02/2026;010-INV181630;CASH_010_001;40,64;69,00;1;69,00;40,64;28,36;41,10
KNEEGUARDDBL;Knee Guard Knee Dem Double Strap ;;16/02/2026;010-INV181631;CASH_010_001;71,52;85,00;6;510,00;429,12;80,88;15,86
MBCSJNJ5434;MB C/Suit Jkt J54 Navy S34/87;;16/02/2026;010-INV181632;MURR001_TVL;166,6;228,00;3;682,53;499,80;182,73;26,77
MBCSJNJ5436;MB C/Suit Jkt J54 Navy S36/92;;16/02/2026;010-INV181632;MURR001_TVL;161,77;228,00;1;227,51;161,77;65,74;28,90
MBCSJNJ5438;MB C/Suit Jkt J54 Navy S38/97;;16/02/2026;010-INV181632;MURR001_TVL;162,66;228,00;2;455,02;325,32;129,70;28,50
Sage 200 Evolution (Registered to Brian Pienaar North (Pty) Ltd);;;;;;;;;04/04/2026 18:43:19;;;
Sales Analysis Report;;;;;;;;;;Page 218 of 489;;
Item/Account;Description/Name;;TxDate;InvNum;Account;Unit Cost;Unit SellP;Quantity;Amount;Line Cost;Profit;GP %
;;;;;;;;;;;;
MBCSJNJ5440;MB C/Suit Jkt J54 Navy S40/102;;16/02/2026;010-INV181632;MURR001_TVL;162,47;228,00;2;455,02;324,94;130,08;28,59
MBCSTNJ5428;MB C/Suit Trs J54 Navy S28/72;;16/02/2026;010-INV181632;MURR001_TVL;158,47;228,00;1;227,51;158,47;69,04;30,35
MBCSTNJ5430;MB C/Suit Trs J54 Navy S30/77;;16/02/2026;010-INV181632;MURR001_TVL;165,49;228,00;1;227,51;165,49;62,02;27,26
MBCSTNJ5432;MB C/Suit Trs J54 Navy S32/82;;16/02/2026;010-INV181632;MURR001_TVL;160,4;228,00;2;455,02;320,80;134,22;29,50
MBCSTNJ5434;MB C/Suit Trs J54 Navy S34/87;;16/02/2026;010-INV181632;MURR001_TVL;157,68;228,00;1;227,51;157,68;69,83;30,69
MBCSTNJ5436;MB C/Suit Trs J54 Navy S36/92;;16/02/2026;010-INV181632;MURR001_TVL;159,93;228,00;3;682,53;479,79;202,74;29,70
MBCSTNJ5438;MB C/Suit Trs J54 Navy S38/97;;16/02/2026;010-INV181632;MURR001_TVL;160,82;228,00;2;455,02;321,64;133,38;29,31
FBB493006;Safety Boot Rhino Dual Density STC Black S06;;16/02/2026;010-INV181632;MURR001_TVL;195;259,00;1;258,62;195,00;63,62;24,60
FBB493007;Safety Boot Rhino Dual Density STC Black S07;;16/02/2026;010-INV181632;MURR001_TVL;195;259,00;3;775,86;585,00;190,86;24,60
FBB493008;Safety Boot Rhino Dual Density STC Black S08;;16/02/2026;010-INV181632;MURR001_TVL;195;259,00;5;1 293,10;975,00;318,10;24,60
FBB493009;Safety Boot Rhino Dual Density STC Black S09;;16/02/2026;010-INV181632;MURR001_TVL;195;259,00;1;258,62;195,00;63,62;24,60
CSTYM;D14663967 Tyvek 500 Expert White CHF5 Type 5B/6B M;;16/02/2026;010-INV181633;GANI001_TVL;98,67;120,00;100;11 950,00;9 867,00;2 083,00;17,43
CSTYL;D14663977 Tyvek 500 Expert White CHF5 Type 5B/6B L;;16/02/2026;010-INV181633;GANI001_TVL;97,85;120,00;100;11 950,00;9 785,00;2 165,00;18,12
CSTYXL;D14663986 Tyvek 500 Expert White CHF5 Type 5/6B XL;;16/02/2026;010-INV181633;GANI001_TVL;97,36;120,00;100;11 950,00;9 736,00;2 214,00;18,53
MBCSTNAF28;MB C/Suit Trouser D59FA Navy Sasol Spec S28/72;;16/02/2026;010-INV181634;ELEM001_TVL;225;293,00;20;5 860,00;4 500,00;1 360,00;23,21
MBCSTNAF30;MB C/Suit Trouser D59FA Navy Sasol Spec S30/77;;16/02/2026;010-INV181634;ELEM001_TVL;225;293,00;20;5 860,00;4 500,00;1 360,00;23,21
MBCSTNAF32;MB C/Suit Trouser D59FA Navy Sasol Spec S32/82;;16/02/2026;010-INV181634;ELEM001_TVL;225;293,00;20;5 860,00;4 500,00;1 360,00;23,21
MBCSTNAF34;MB C/Suit Trouser D59FA Navy Sasol Spec S34/87;;16/02/2026;010-INV181634;ELEM001_TVL;225;293,00;20;5 860,00;4 500,00;1 360,00;23,21
MBCSTNAF36;MB C/Suit Trouser D59FA Navy Sasol Spec S36/92;;16/02/2026;010-INV181634;ELEM001_TVL;225;293,00;20;5 860,00;4 500,00;1 360,00;23,21
MBCSTNAF38;MB C/Suit Trouser D59FA Navy Sasol Spec S38/97;;16/02/2026;010-INV181634;ELEM001_TVL;225;293,00;20;5 860,00;4 500,00;1 360,00;23,21
MBCSTNAF40;MB C/Suit Trouser D59FA Navy Sasol Spec S40/102;;16/02/2026;010-INV181634;ELEM001_TVL;225;293,00;20;5 860,00;4 500,00;1 360,00;23,21
MBCSTNAF46;MB C/Suit Trouser D59FA Navy Sasol Spec S46/117;;16/02/2026;010-INV181634;ELEM001_TVL;225,03;293,00;11;3 223,00;2 475,33;747,67;23,20
ECBR0105;Safety Boot Profit Econo Chelsea Brown S05;;16/02/2026;010-INV181635;TAKE001_WAD;385;450,00;1;450,00;385,00;65,00;14,44
ECBR0107;Safety Boot Profit Econo Chelsea Brown S07;;16/02/2026;010-INV181635;TAKE001_WAD;385;450,00;1;450,00;385,00;65,00;14,44
ECBR0108;Safety Boot Profit Econo Chelsea Brown S08;;16/02/2026;010-INV181635;TAKE001_WAD;385;450,00;3;1 350,00;1 155,00;195,00;14,44
ECBR0110;Safety Boot Profit Econo Chelsea Brown S10;;16/02/2026;010-INV181635;TAKE001_WAD;385;450,00;1;450,00;385,00;65,00;14,44
DCBBR08;Safety Boot DOT Chelsea STC Brown S08;;16/02/2026;010-INV181636;TAKE001_WAD;355,07;440,00;1;440,00;355,07;84,93;19,30
GFBBMANG06;Boot Grittgear Mangano Chelsea Black STC S06;;16/02/2026;010-INV181636;TAKE001_WAD;370;480,00;1;480,00;370,00;110,00;22,92
RE652BR08;Safety Boot Rebel Crazy Horse STC Brown S08;;16/02/2026;010-INV181636;TAKE001_WAD;1269,95;1 450,00;1;1 450,00;1 269,95;180,05;12,42
WATR-1002;Toilet Paper Holder;;16/02/2026;010-INV181636;TAKE001_WAD;172,8;227,00;1;227,00;172,80;54,20;23,88
KNEEGUARD;Knee Guard Knee D em Single Strap;;16/02/2026;010-INV181637;ONLI001_WAD;71,52;110,00;5;550,15;357,60;192,55;35,00
WEBTRANSPORT;Transport Charges On Line Store;;16/02/2026;010-INV181637;ONLI001_WAD;0;100,00;1;100,00;0,00;100,00;100,00
M5935;3M5935 PreFilter P3 20/Box TI551152356 Price Each;;16/02/2026;010-INV181638;EVNA001_TVL;22,64;32,00;20;630,00;452,80;177,20;28,13
9320265;Uvex Goggle Megasonic Cllear Lens (AS/AF) Coating;;16/02/2026;010-INV181638;EVNA001_TVL;247;317,00;1;316,95;247,00;69,95;22,07
MBCSJNAF40;MB C/Suit Jacket D59FA Navy S40/102;;16/02/2026;010-INV181639;TAKE001_WAD;225;300,00;1;300,00;225,00;75,00;25,00
MBCSTNAF34;MB C/Suit Trouser D59FA Navy Sasol Spec S34/87;;16/02/2026;010-INV181639;TAKE001_WAD;225;300,00;1;300,00;225,00;75,00;25,00
MBCSTNAF36;MB C/Suit Trouser D59FA Navy Sasol Spec S36/92;;16/02/2026;010-INV181639;TAKE001_WAD;225;300,00;1;300,00;225,00;75,00;25,00
78199710;Gumboot Bata Jobber NTSC White/Red S10;;16/02/2026;010-INV181639;TAKE001_WAD;85;100,00;1;100,00;85,00;15,00;15,00
GSB05;Gumboot Neptun Shova Black/Black GP NSTC S05;;16/02/2026;010-INV181639;TAKE001_WAD;97,6;135,00;1;135,00;97,60;37,40;27,70
3301120/LPF-1;Earplug H/Leight MaxLite Disp Uncorded SNR34dB;;16/02/2026;010-INV181639;TAKE001_WAD;2,15;3,00;100;280,00;215,00;65,00;23,21
GFBCMANG08;Boot Grittgear Mangano Chelsea Chocolate STC S08;;16/02/2026;010-INV181639;TAKE001_WAD;370;480,00;1;480,00;370,00;110,00;22,92
GFBCMANG10;Boot Grittgear Mangano Chelsea Chocolate STC S10;;16/02/2026;010-INV181639;TAKE001_WAD;370;480,00;1;480,00;370,00;110,00;22,92
GFBBMANG06;Boot Grittgear Mangano Chelsea Black STC S06;;16/02/2026;010-INV181639;TAKE001_WAD;370;480,00;2;960,00;740,00;220,00;22,92
M6300;3M6300 Facepiece Dual Large XA007702674;;16/02/2026;010-INV181639;TAKE001_WAD;141,01;227,00;1;227,00;141,01;85,99;37,88
Sage 200 Evolution (Registered to Brian Pienaar North (Pty) Ltd);;;;;;;;;04/04/2026 18:43:19;;;
Sales Analysis Report;;;;;;;;;;Page 219 of 489;;
Item/Account;Description/Name;;TxDate;InvNum;Account;Unit Cost;Unit SellP;Quantity;Amount;Line Cost;Profit;GP %
;;;;;;;;;;;;
M2138;3M2138(2097) OV/AG Filter P100/P3 70071091717;;16/02/2026;010-INV181639;TAKE001_WAD;73,5;113,00;2;226,00;147,00;79,00;34,96
M5935;3M5935 PreFilter P3 20/Box TI551152356 Price Each;;16/02/2026;010-INV181639;TAKE001_WAD;22,64;35,00;2;70,00;45,28;24,72;35,31
RE652BR05;Safety Boot Rebel Crazy Horse STC Brown S05;;16/02/2026;010-INV181639;TAKE001_WAD;1269,95;1 450,00;1;1 450,00;1 269,95;180,05;12,42
REBEL/INSOLE#6;Inner Sole Rebel Footbed S06;;16/02/2026;010-INV181639;TAKE001_WAD;69,95;100,00;1;100,00;69,95;30,05;30,05
